path,sha256,bytes,kind,status,author,source,license,local_notice,notes
game/art/audio/music/Imago.mp3,17cb584e6388752b5a3dd484cb1556ae29b80eadb725b0e180884eb68c5f50d0,3334602,mp3,identified_review_required,rafael_dina (embedded metadata),Embedded metadata: made with Suno,commercial-use grant not retained locally,,Retain account/plan-generation rights evidence or replace before distribution.
game/art/audio/music/Lacunae.mp3,0efdf53834691556b133ded3fe00104165be400724ec8eb1135d6b1f81e6ebd0,4612164,mp3,identified_review_required,rafael_dina (embedded metadata),Embedded metadata: made with Suno,commercial-use grant not retained locally,,Retain account/plan-generation rights evidence or replace before distribution.
game/art/audio/music/Maverick Skulls.mp3,c83f31a5218f0bcabc936e2caed71ee4056a7dec79ff9eb63b0641837d74d472,5429547,mp3,identified_review_required,rafael_dina (embedded metadata),Embedded metadata: made with Suno,commercial-use grant not retained locally,,Retain account/plan-generation rights evidence or replace before distribution.
game/art/audio/music/Modus Anima.mp3,66a220fd92f227940c78baa812685c9df19174e5292f268197ed5e8032bdb364,4624853,mp3,identified_review_required,rafael_dina (embedded metadata),Embedded metadata: made with Suno,commercial-use grant not retained locally,,Retain account/plan-generation rights evidence or replace before distribution.
game/art/audio/music/Overreach.mp3,3435c469974d28cffc6803ca18827ad2a85362437c9ab1af9bdf4c07db62c011,4089703,mp3,identified_review_required,rafael_dina (embedded metadata),Embedded metadata: made with Suno,commercial-use grant not retained locally,,Retain account/plan-generation rights evidence or replace before distribution.
game/art/audio/music/Rottanicum.mp3,f5f679d93bc7af8d68f1f0ab81df7c33ecd6a3db47ac102329ea65db48f512d9,6139895,mp3,identified_review_required,rafael_dina (embedded metadata),Embedded metadata: made with Suno,commercial-use grant not retained locally,,Retain account/plan-generation rights evidence or replace before distribution.
game/art/audio/music/Salvaged.mp3,77b656eabdc4622e5cdfc8d4a341fc686721c6061194a805f3b5f6b51c5e91a0,5308622,mp3,identified_review_required,rafael_dina (embedded metadata),Embedded metadata: made with Suno,commercial-use grant not retained locally,,Retain account/plan-generation rights evidence or replace before distribution.
game/art/audio/music/WeirdyTuesday.mp3,ccbc3be9f02965ded0f453b8fedabc4af52452c7185a136dc98b4e60f7121f69,4047735,mp3,identified_review_required,rafael_dina (embedded metadata),Embedded metadata: made with Suno,commercial-use grant not retained locally,,Retain account/plan-generation rights evidence or replace before distribution.
game/art/materials/liquids/retro_blood.tres,323a43a6e3a9178be7789a8bc269b0343a7d75654918176fa27532d15a85079c,544,tres,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/materials/liquids/retro_lava.tres,de2712906b96c7d3d6a25a352cf1595b686104aa3425e80c33639e8ee9ec07d0,649,tres,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/materials/liquids/retro_poison.tres,cad2e226144ad20c5b801eb26d3bd256a145c3c832070a1d0de127c6f834172d,638,tres,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/materials/liquids/retro_water.tres,9a9029ba4c05a8da9cdc3d9d03a1f00879155f65ed037e42cc7187e76259a0fd,865,tres,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/models/mannequin_mesh.glb,272d5c1e2c27f566595ece27b6985935d42dcee1dacee1b320af9f0c40d5c97c,18807792,glb,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/models/mannequin_mesh_Mannequin.res,4ac140886880380b4ad540ea96ef3c9f648f4abe4cac7a7a372223865311cabf,613277,res,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/models/pistol.glb,272d5c1e2c27f566595ece27b6985935d42dcee1dacee1b320af9f0c40d5c97c,18807792,glb,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/models/skel/procedural_reference.glb,26756e0a220b28c657d66fe45c5f20c967370eb23b8a3815d3f5c7f937e23bd5,324,glb,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/shaders/atmospheric_volume.gdshader,b8aea09daeea115c59cbd76a98c424d1336d7f755e1619dcf5758da2f111c99d,2304,gdshader,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/shaders/blood_decal.gdshader,950664724d805556ce8d68f83b36dcf500836c4343a0719444c9aa316df48266,830,gdshader,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/shaders/blood_pool.gdshader,ad350c2c99adf7892c542cf44af72a40882ffa4a8be6196b55dc2e63aa2fd5b3,2133,gdshader,cleared,"Adrián (dip000), modified by LichForge",https://github.com/dip000/my-godotshaders/tree/7a3e9bc685255d37f489e25b509fb56e185aa9fb/BloodyPool,MIT,docs/licenses/DIP000_BLOODY_POOL_MIT.txt,Derived implementation reviewed against the pinned upstream BloodyPool source.
game/art/shaders/blood_trail.gdshader,6380abdc01dad0a6746dca2255f05061cf32beff22f8ebe577e579548bab1a4f,1469,gdshader,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/shaders/blur.gdshader,4dcbe01765456faf055b6709a4b6db6649d1148ed50370fed0806efe4562866f,715,gdshader,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/shaders/dark_camo.gdshader,62af1a5bd4a18295f1fcd424569c62d195a05e60265f2e16877b5d36d5d0ca77,3132,gdshader,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/shaders/debris_shard.gdshader,dedd842031815183b77527ba736a938539c05212ac76b4e4d1d391e40039bf5e,360,gdshader,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/shaders/enhanced_liquid.gdshader,4edb214539fb8dee17227cc49491bf9cea9ba9517965270ac245f6ea25769f5a,4511,gdshader,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/shaders/first_person_body.gdshader,9bce6db578dc2e210924abdb68b7f33205837f45a66f1a59cc0df23a6911db36,1679,gdshader,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/shaders/gib_meat.gdshader,4018e4911157723a5e5f0e9df6bb4123f653b365c1069164abde82c6bda0a2ef,2864,gdshader,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/shaders/godmode.gdshader,db8d1f05fcce0f3ae2be33cd3b864d95c6e7bbee964f293293e6c7b319951e4f,732,gdshader,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/shaders/invisibility.gdshader,fb8af829418f2b0d2ec30dd08a98d56aebbe31fbf832bc7d8e97fd2e88c34264,1049,gdshader,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/shaders/liquid.gdshader,23286618646123055e1e4e9a9a507df5e7e34ace2ccbc4b62ca311df01a61b83,982,gdshader,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/shaders/post_process.gdshader,ca41db9333750855d02af23121be1e9f40964c428b5a1cd04ded1b025aeeddf2,2055,gdshader,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/shaders/retro_blood.gdshader,479f7395f73f52d0b9cc170e58edeba16dc784c9f00931664ba0bbd0c6031d9d,1792,gdshader,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/shaders/retro_decal.gdshader,44bd28fd95bbdfd3c0695e45caf4a45c4581d90719fe17a40d3370cd6cbaa755,944,gdshader,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/shaders/retro_ember_trail.gdshader,5239f220a02aec96dbe508b6290d014753698884f03810324d3c54092dbc9850,1191,gdshader,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/shaders/retro_lava.gdshader,6a29d9edffad6f6bd6a5f5cc988aa9db91373ae37fab361f1cdc022c70ab0710,2672,gdshader,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/shaders/retro_particle.gdshader,3c2a544bb132da2550b054f0147ace2583816c9cd62b84afe91ba1c135e4be71,965,gdshader,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/shaders/retro_poison.gdshader,64f81e5454339d5dbb1bac763c719c54662217d8f0802ec99de641ddf376cdb5,2440,gdshader,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/shaders/retro_smoke_trail.gdshader,5684467258457b9412de08c3651698729e712bbaea210762b32f3f9fb1a6727e,1538,gdshader,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/shaders/retro_tracer.gdshader,c3c910a1e7c92d4bbc95faa631d1be7d20d1e4161e6cfe8e380748ea55eedce6,1468,gdshader,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/shaders/retro_water.gdshader,cc31a304bc7212516a5693da3cd73750772f09970a302223032b7186162e36e4,3236,gdshader,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/shaders/screen_effects.gdshader,2531d26a6d0e5262069b85d69bc18a0ede046a0c97d5f8c2934b85397c788fd1,3234,gdshader,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/shaders/smoke_fireball.gdshader,361babc9a5693ee712b84632986b6f9c1b1b18f399e9c2038fd78ef564635dde,1606,gdshader,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/shaders/spectator.gdshader,695ad87c7e50e4c5e95a2d9fc7bfafbd1f90c22c42926f342af7e8704a10b734,931,gdshader,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/shaders/water_advanced.gdshader,26846f94d0adee3a968b6d06fb688721c14bffbc556887b7b7258af1858e9a91,5766,gdshader,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/textures/blood_drip.png,612b06d408ced46558b95cd47d738f25397f2a6d685ab2f8706cd1196614ec37,1604,png,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/textures/decals/blood_splat.png,fb934bbf5e0a79d909ed104a2e98b2bafac3c6e36c5c0469ad81efeb5b855895,7623,png,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/textures/decals/bullet_hit.png,637be400a3bfb56968ce69dc3142f8d6f129d7244619aecd907aabca55586d07,851,png,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/textures/decals/burn_scorch.png,5e94d4dcedd01b54685044094da7166028462a9ebc352080286d9bd35f87320c,1589,png,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/textures/decals/hivelocity_hit.png,7b913e99eec6b7f760b2815ffd36f34046e9a063531d0ee10c7eb745a91fcb6e,8547,png,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/textures/decals/mid_blood_splat.png,462b3b82111e4b1dd99406c863c16291506877337d78bad5fc34c62a1e742203,4033,png,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/textures/decals/smol_blood_splat.png,612b06d408ced46558b95cd47d738f25397f2a6d685ab2f8706cd1196614ec37,1604,png,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/art/textures/kenney_particle_pack/circle_05.png,616c989de83cd805c80ed78f692c5a4cb754151edbb1d3550f20cc3a2857b706,59553,png,cleared,Kenney,https://kenney.nl/assets/particle-pack,CC0-1.0,docs/licenses/KENNEY_CC0-1.0.txt,Pixel-identical to the corresponding PNG in the official Kenney Particle Pack ZIP; PNG encoding differs.
game/art/textures/kenney_particle_pack/star_05.png,9113f3620bf54a4afc8560ed006e67363850aceb46bcac059f5199e43407cd3b,56993,png,cleared,Kenney,https://kenney.nl/assets/particle-pack,CC0-1.0,docs/licenses/KENNEY_CC0-1.0.txt,Pixel-identical to the corresponding PNG in the official Kenney Particle Pack ZIP; PNG encoding differs.
game/art/textures/kenney_prototype_textures/dark/texture_09.png,46e1233f862fb4da9e7ab6821bb5614f5574bfc39d3199606628b91f05f82e1d,2039,png,cleared,Kenney,https://kenney.nl/assets/prototype-textures,CC0-1.0,docs/licenses/KENNEY_CC0-1.0.txt,Pixel-identical to the corresponding PNG in the official Kenney Prototype Textures ZIP; PNG encoding differs.
game/art/textures/kenney_prototype_textures/orange/texture_07.png,e6f01b5ae1b315e2ae6dbe9c2ee3c22053479ecb4bed90910f1142d0563b8d83,2092,png,cleared,Kenney,https://kenney.nl/assets/prototype-textures,CC0-1.0,docs/licenses/KENNEY_CC0-1.0.txt,Pixel-identical to the corresponding PNG in the official Kenney Prototype Textures ZIP; PNG encoding differs.
game/art/textures/kenney_prototype_textures/orange/texture_09.png,6fb33751454dcfeb0181041e2e70d438bd3847be1fc8c72123a9477d22dc5c34,635,png,cleared,Kenney,https://kenney.nl/assets/prototype-textures,CC0-1.0,docs/licenses/KENNEY_CC0-1.0.txt,Pixel-identical to the corresponding PNG in the official Kenney Prototype Textures ZIP; PNG encoding differs.
game/art/ui/main_menu_warrior_lineup.png,361c74c50546ecdcf97b76c706ab7b1f805c0ede9feba6321754664c6e30128f,1504459,png,cleared,LichForge / user-directed generated artwork,"Local OpenAI Codex image workflow, 2026-08-01",Project-owned,LICENSE,Generation provenance is retained in docs/ATTRIBUTION.md and release evidence.
game/core/network/default_network_config.tres,bd7fe348a3c6e04d4716f16aae5d7eabf21415d34b421b13f49910e752de6f6d,771,tres,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/default_bus_layout.tres,bcc6c3b83b934e96bee863cece628b3b47356aaa2a63764bdb7617d3718d8290,470,tres,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/scenes/world.tres,2d4783224bc2b6035a05d88e9e325f48048c6f474a91b868f61f828fc16b1263,231,tres,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/scripts/features/effects/effects/gib_physics.tres,78497b50657f31744be9e438092e71d3178a7281bc7d24bd0234bbfec5cb3287,111,tres,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/ui/icons/weapons/bfg.png,8104639a128857496e06c12cb8bca138256d710ed48b33e4e67959e537436a67,526311,png,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/ui/icons/weapons/chaingun.png,d273af2666a3dde74a6c2793c0e17f50dcd570e50efee27aa9df137b761f33a9,540953,png,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/ui/icons/weapons/grenade_launcher.png,e536c7433b88b4bfd72161a679c567705455183db64fbf22b3900ae46b0d8a0f,577989,png,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/ui/icons/weapons/hyperblaster.png,6243c47cbd317b8878d5e9e2088573a5a320bc2e920b589feb88e04214a70f7a,458231,png,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/ui/icons/weapons/knife.png,8b626dbae42d084199727d14f3e8ef6ee66ae43d7fedf5eb6c3828cf36f25126,556044,png,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/ui/icons/weapons/machinegun.png,018744440fc1b437aba6c3767af181c9d04ad405396c5265eb78fba72f0a983a,493926,png,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/ui/icons/weapons/pistol.png,b8287be4eeb8be9e5eeab612337fcb79bf249ddda0b1fd2fd0c2d81b69716a61,522242,png,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/ui/icons/weapons/railgun.png,6b064f2818ed9d61e3d215621dc0cae2a31da917582ec9b8c8fd4f24e1d9d02f,485869,png,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/ui/icons/weapons/rocket_launcher.png,9925b69fe6da0e0171088f0eb97724a5c36b280a9e29b93e4fcb3966e16b03fe,502797,png,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/ui/icons/weapons/shotgun.png,7392d49ce4b7aa3166fe9f6675d7a08f8add65b33d73b343cc5da60b7f5f2250,522466,png,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/world/actors/sky/clouds.gdshader,9d3f735f6bfbfe35a05383c7c306120871db8e5d085253a81946556ba3f1b8a9,910,gdshader,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/world/actors/sky/retro_sky.gdshader,7f3e07aca36bc178e8910b0dc05192faa498307e5c177803d6c6defe4be6d749,833,gdshader,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/world/actors/sky/retro_sky.tres,9d2773a9e3b1c9a8bae44ed2e5b2d670575fddc0121711ff6d2179e4f2b95d19,180,tres,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/world/actors/sky/retro_sky_mat.tres,bd5b1d4f1bfdbe5659c0e18144120acfb70de6ab02868876b582851b677c9cc4,419,tres,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
game/world/maps/overviews/map_overview.png,cb497773af6ddf10c0df830b95f783204a5cbc38186e69ea8197f1b7ae87b1bc,541850,png,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
shared/editor_core/icons/level_root.svg,8886417a3a8d7320bc7d3ef532c874827b8038fc9d559ffcb3c6d4ebaaccee09,465,svg,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
shared/editor_core/icons/plugin_icon.svg,629feef4b65082f0a5792a4be415a6fd76641346fbadb9f625194f934880fede,395,svg,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
shared/editor_core/icons/spawn_enemy.svg,4fdcbe92194e1fa08645bd5d7b8fa2839e4749eaae4d06f010a0a926f4f3368c,494,svg,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
shared/editor_core/icons/spawn_item.svg,0a1ca06c04f5f039dbdde71640332109acfa68f4b384289b8795b1f53b536125,284,svg,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
shared/editor_core/icons/spawn_player.svg,6910e94d18a3d237bccf4fd397409c1c6c4a6175564943ad526145944281459a,316,svg,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
shared/editor_core/icons/spawn_point.svg,843ab119764f174c9aab21a4b0883f58fd7f7d3ef4462d906e56c98847f50a5c,296,svg,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
shared/editor_core/textures/retro/floor_grating_01.png,32b3943a0e1fae304481da1e921d7d3c6f93a472e14fab119e014c3b72591f5e,972,png,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
shared/editor_core/textures/retro/floor_tile_01.png,00c911917401f1fb4c3d6d70f3f705d1ce2fbdcb0daa9823329aca4244f11c77,880,png,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
shared/editor_core/textures/retro/wall_concrete_01.png,b666d04676cb18741558e960143fd24b076678252501debedc8a4235f2f71d96,39518,png,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
shared/editor_core/textures/retro/wall_metal_01.png,18d53f00c41635a41aa68f3a1543453108b046804bb0d1b59c20a0c3fec8e7cd,949,png,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
shared/shaders/blood_pool.gd,620937bea13fbdbf986e221f4a5ba0c13949ae313be0a8888946bf7aa2ca7dba,2287,gd,cleared,"Adrián (dip000), modified by LichForge",https://github.com/dip000/my-godotshaders/tree/7a3e9bc685255d37f489e25b509fb56e185aa9fb/BloodyPool,MIT,docs/licenses/DIP000_BLOODY_POOL_MIT.txt,Derived implementation reviewed against the pinned upstream BloodyPool source.
shared/shaders/blood_pool.gdshader,a084c3d214baf2e4d9ed8d535144b9a7cf41617434995a66b5db04c683f877c2,1989,gdshader,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
shared/shaders/blood_pool_retro.gdshader,dc2e14d792b2c69bb0d44154b5e25be25e1393a9ac87404a41326ae3d94d822b,3542,gdshader,review_required,unverified,unverified,unverified,,No repository-local provenance record currently clears this distributed asset.
